"","spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30","spp31","spp32","spp33","spp34","spp35","spp36","spp37","spp38","spp39","spp40","spp41","spp42","spp43","spp44","spp45","spp46","spp47","spp48","spp49","spp50","spp51","spp52","spp53","spp54","spp55","spp56","spp57","spp58","spp59","spp60","spp61","spp62","spp63","spp64","spp65","spp66","spp67","spp68","spp69","spp70","spp71","spp72","spp73","spp74","spp75","spp76","spp77","spp78","spp79","spp80","spp81","spp82","spp83","spp84","spp85","spp86","spp87","spp88","spp89","spp90","spp91","spp92","spp93","spp94","spp95","spp96","spp97","spp98","spp99","spp100"
"loc2174",0,10,7,0,0,0,9,5,0,0,1,1,0,0,0,0,0,0,0,5,0,3,2,0,6,0,1,2,1,0,2,1,2,0,0,0,0,1,2,2,0,1,0,0,2,0,0,0,0,1,0,0,2,0,2,1,1,1,7,0,4,0,8,0,5,0,4,0,0,5,0,1,3,1,1,0,4,0,7,0,0,5,0,1,0,0,4,3,10,1,1,1,4,2,0,9,0,1,2,0
"loc2175",0,7,1,0,0,0,10,7,0,0,0,1,3,2,0,1,0,0,0,3,0,3,3,0,3,1,1,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,2,1,0,0,5,1,1,0,2,1,2,0,4,0,0,1,1,4,0,0,2,0,2,1,3,0,2,1,0,0,1,0,6,3,3,0,1,0,1,0,4,5,2,1,1,0
"loc2176",0,11,6,0,0,0,14,5,0,0,0,2,4,4,0,0,1,2,0,6,0,5,4,0,2,1,0,2,2,0,3,0,0,0,0,2,1,1,3,1,0,2,0,0,0,3,1,0,0,1,0,0,2,1,2,3,0,0,6,0,4,0,0,0,2,0,4,0,1,2,2,3,2,0,1,2,5,0,3,0,3,4,0,3,0,1,8,3,3,0,0,1,1,0,0,1,0,0,0,0
"loc2177",0,7,4,0,0,0,6,3,0,0,0,0,2,0,0,0,0,1,0,1,0,2,4,0,2,1,0,0,1,0,1,0,1,0,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,5,0,8,0,1,0,0,1,5,0,0,1,3,0,3,0,4,0,1,1,1,1,1,2,0,0,0,0,3,0,1,1,0,2,3,1,1,2,3,1,0,0
"loc2178",0,4,5,0,0,0,5,3,0,0,0,2,2,0,0,1,1,0,0,5,0,4,2,0,4,0,1,0,0,0,1,0,2,0,0,2,1,3,0,4,0,1,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,1,2,0,4,0,2,1,0,0,3,1,1,3,2,0,4,0,3,0,1,0,2,0,0,1,0,0,0,1,3,1,3,0,0,0,0,1,0,2,0,1,0,0
"loc2179",0,11,4,0,0,0,4,2,0,0,0,1,3,3,0,0,1,0,0,7,0,2,4,0,3,1,3,1,1,0,3,0,2,1,0,0,1,3,0,1,0,1,0,0,1,1,3,0,1,0,0,1,1,0,2,3,0,0,5,0,4,2,3,0,1,0,3,0,0,2,0,2,3,1,1,2,6,0,8,0,2,5,0,1,0,0,6,1,5,0,0,0,4,2,0,6,0,2,0,0
"loc2180",0,6,9,0,0,0,9,12,0,0,1,2,3,1,0,0,1,1,0,13,0,6,3,0,3,1,1,2,1,0,5,1,1,0,0,2,0,1,1,3,0,2,0,0,0,2,1,0,0,0,0,2,1,0,2,1,0,1,7,0,9,1,2,0,2,0,3,1,0,2,1,1,2,0,1,1,5,1,5,0,1,3,0,0,1,0,9,6,10,1,0,0,4,2,1,8,0,0,1,0
"loc2181",0,7,4,0,0,0,21,6,0,0,0,0,2,1,0,1,0,0,0,6,0,5,5,0,4,0,0,0,1,4,3,0,2,0,0,1,1,2,0,2,0,0,1,0,2,2,1,0,0,1,0,2,5,0,1,1,0,0,5,0,5,0,1,0,2,0,4,0,3,2,0,2,1,0,0,1,6,1,4,0,2,5,1,1,0,0,5,1,6,1,0,0,1,1,0,6,1,3,0,0
"loc2182",0,5,3,0,0,0,5,1,0,0,1,2,3,0,1,0,0,0,1,4,0,5,2,0,4,0,0,1,2,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,3,0,2,0,0,0,0,0,5,1,1,1,0,2,2,0,6,1,1,0,1,1,5,0,0,4,0,4,0,0,2,1,4,0,1,0,0,1,0,0,0,0,3,2,5,1,0,0,5,1,1,1,0,2,1,0
"loc2183",0,6,7,0,0,0,3,2,0,0,0,1,2,1,0,0,0,0,1,3,0,0,3,0,2,0,0,0,1,0,1,0,1,1,1,0,2,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,3,0,0,6,0,3,0,1,0,2,1,4,0,0,3,1,1,0,0,4,0,3,0,1,0,0,2,1,2,1,0,9,1,3,0,0,0,4,1,0,2,0,2,1,0
"loc2184",0,5,8,0,0,0,8,5,0,0,0,1,1,1,1,0,0,1,0,3,0,6,3,0,3,1,2,1,1,0,5,1,2,0,0,2,0,2,2,2,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,4,0,0,6,0,4,0,3,0,2,0,3,0,0,2,1,3,1,1,1,0,4,0,4,0,2,1,0,2,1,0,7,3,3,0,0,0,1,2,3,5,1,0,1,0
"loc2185",0,13,8,0,0,0,19,6,0,0,0,1,2,1,0,2,1,1,0,4,0,9,1,0,2,1,2,3,3,0,3,0,0,0,0,3,2,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,2,3,1,0,0,1,7,0,3,1,1,0,1,2,1,0,0,3,0,3,1,0,3,2,3,0,0,0,0,2,0,1,0,0,9,3,2,2,0,0,2,1,1,8,0,1,0,1
"loc2186",0,10,8,0,0,0,10,4,0,0,0,2,1,1,1,0,0,0,0,5,0,5,4,1,1,1,3,2,3,2,3,0,0,0,0,1,1,0,0,1,0,1,0,2,4,0,3,0,0,0,0,0,1,0,2,1,0,1,6,0,3,0,4,0,3,0,6,1,0,2,2,1,3,0,0,0,3,1,5,0,1,3,0,2,1,0,6,2,3,0,0,2,2,1,2,5,2,2,2,0
"loc2187",0,9,6,0,0,0,9,8,0,0,0,2,3,2,0,1,0,0,0,9,0,10,3,1,1,1,0,0,2,2,6,0,2,0,1,4,1,2,0,0,0,1,0,0,2,2,1,0,0,0,0,1,5,0,0,2,0,1,3,0,6,0,3,0,5,0,5,3,0,2,0,4,1,0,2,0,4,0,1,0,1,5,0,4,0,0,7,5,9,1,1,1,2,2,1,11,2,1,0,1
"loc2188",0,8,8,0,0,0,6,5,0,0,0,0,1,0,0,0,0,2,0,11,0,3,2,0,1,0,4,1,1,1,2,0,0,0,0,0,0,0,0,4,1,0,1,0,3,4,2,0,0,0,0,2,3,0,0,3,0,1,5,0,7,0,1,1,1,0,3,1,0,5,2,3,0,1,3,0,1,1,1,1,0,5,0,0,0,0,7,1,4,2,0,1,2,3,0,4,0,1,3,0
"loc2189",0,7,7,0,0,0,9,6,0,0,1,0,1,0,0,0,0,0,0,6,0,2,1,0,2,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,1,0,5,0,0,0,0,1,2,1,1,2,1,0,5,0,2,0,3,0,1,0,1,1,1,3,1,2,3,0,0,0,2,0,2,0,0,2,1,1,1,0,1,0,2,1,0,0,1,2,1,3,0,0,0,0
"loc2190",0,3,9,0,0,0,8,6,0,0,1,0,0,1,0,1,0,0,0,3,0,5,2,0,6,0,0,2,3,0,4,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,3,0,8,0,2,0,4,0,5,0,0,2,3,3,0,0,2,0,1,1,0,0,0,2,0,3,0,0,3,1,3,0,1,0,3,3,2,3,0,0,0,0
"loc2191",0,11,7,0,0,0,5,9,0,0,0,0,8,2,0,0,0,1,1,6,1,6,6,0,4,0,1,1,1,1,2,0,1,0,0,0,0,3,0,1,0,0,0,0,2,3,3,1,2,0,0,0,2,2,0,4,0,0,7,0,8,0,4,0,0,0,4,3,2,3,0,6,0,0,2,3,3,0,4,0,3,5,0,2,1,0,5,0,8,0,1,2,3,3,0,5,1,1,0,0
"loc2192",0,17,7,0,0,0,12,4,0,0,0,1,1,5,0,1,0,1,0,1,0,12,5,0,4,1,3,3,5,1,6,0,1,0,0,2,0,3,2,1,0,1,0,0,1,0,4,0,0,0,1,1,2,1,1,2,0,0,4,0,7,0,3,1,5,0,3,0,3,4,3,1,2,0,1,1,4,0,5,0,0,4,0,0,0,1,6,4,5,0,0,0,5,2,1,2,0,2,0,0
"loc2193",0,10,5,0,0,0,7,4,0,0,0,0,1,1,0,0,0,0,0,3,0,4,4,0,4,0,0,1,2,0,2,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,2,2,0,0,1,0,3,0,4,0,0,0,3,0,2,0,0,2,2,0,0,0,1,0,4,1,0,0,1,2,0,1,0,0,3,0,1,0,0,0,0,1,0,3,0,0,1,0
"loc2194",0,7,13,0,0,0,6,6,0,0,1,2,3,1,0,1,1,0,1,4,0,6,2,0,0,1,1,1,1,1,5,0,2,0,1,1,0,0,3,2,0,1,0,1,3,0,2,0,0,0,0,2,1,0,0,1,0,0,4,0,2,0,4,0,3,2,6,1,0,3,2,2,3,1,1,1,2,0,2,1,2,0,0,1,0,0,2,0,1,0,0,5,4,3,0,3,1,0,1,0
"loc2195",0,4,3,0,0,0,5,6,0,0,0,2,3,0,0,0,0,0,0,3,0,2,1,0,2,0,2,0,2,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,3,0,1,0,0,0,0,0,1,0,2,0,0,2,3,0,2,0,1,0,6,0,8,0,1,2,1,2,0,0,1,2,5,0,0,0,2,4,0,0,0,1,1,0,3,0,1,0,1,1,1,2,1,2,0,0
"loc2196",0,8,4,0,0,0,4,3,0,0,0,0,2,1,0,0,1,0,0,3,1,4,4,0,1,0,0,0,5,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,1,0,0,9,0,6,0,1,0,2,0,3,1,1,2,1,2,2,0,2,0,2,0,3,0,1,4,0,0,0,0,5,6,4,0,1,0,2,1,1,3,1,1,0,0
"loc2197",0,18,3,0,0,0,4,5,0,0,0,0,4,1,0,1,0,0,0,6,0,7,6,0,3,1,1,0,3,1,4,0,0,0,0,1,2,4,0,1,1,0,2,0,4,1,1,0,0,0,1,0,1,0,2,5,1,0,7,0,5,0,2,0,1,1,1,0,0,3,0,2,1,0,3,1,5,0,1,0,1,3,0,1,0,0,4,2,3,2,0,0,3,4,1,4,0,2,1,0
"loc2198",0,4,2,0,0,0,9,5,0,0,1,1,0,2,0,1,0,0,1,4,0,4,4,0,3,0,0,0,2,1,1,0,0,0,2,0,0,0,3,3,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,4,0,0,0,2,1,1,0,0,1,0,0,1,0,4,0,4,0,1,0,1,2,0,0,0,0,6,1,1,0,0,0,3,4,1,3,0,0,1,0
"loc2199",0,3,5,0,0,0,12,2,0,0,0,1,1,1,1,0,0,0,2,6,0,3,3,0,5,0,0,1,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,3,0,0,0,1,0,2,2,0,0,1,0,1,8,1,3,0,1,0,4,1,1,0,1,1,0,0,3,0,3,1,4,0,0,0,1,3,0,3,0,0,11,1,3,1,0,0,0,1,0,4,0,1,1,0
"loc2200",0,6,6,0,0,0,6,6,0,0,1,3,1,2,0,0,0,0,0,5,0,5,3,0,1,0,0,2,1,2,1,0,3,0,1,1,0,0,1,0,1,0,1,1,3,0,0,0,0,1,0,0,0,1,1,2,0,1,3,0,3,0,1,0,0,0,1,0,0,5,0,0,2,1,1,0,1,1,1,1,0,6,0,0,0,0,3,2,4,0,0,1,1,4,3,1,0,1,2,1
"loc2201",0,6,5,0,0,0,13,4,0,0,0,2,2,2,0,2,0,0,0,3,0,1,1,0,1,2,1,1,0,0,2,0,0,0,0,3,0,2,0,2,0,1,0,0,2,1,1,0,0,1,0,1,2,0,1,3,1,1,9,0,2,0,4,0,2,1,9,2,2,1,1,3,2,0,3,1,2,1,5,0,0,2,0,4,1,0,8,5,4,2,0,0,0,3,0,2,1,1,2,0
"loc2202",0,3,8,0,0,0,5,5,0,0,0,0,2,2,0,1,0,0,0,4,0,4,4,1,2,0,0,0,0,1,4,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,4,4,0,4,0,1,0,0,0,2,0,0,3,1,1,1,1,0,0,2,1,2,0,0,2,0,1,0,0,3,1,3,0,0,0,2,5,0,3,0,0,3,0
"loc2203",0,12,5,0,0,0,8,5,0,0,2,0,2,1,0,0,0,0,2,4,0,1,1,0,5,1,4,2,0,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,1,2,0,0,1,0,0,1,1,2,3,0,1,8,1,5,0,1,0,3,0,3,0,1,5,0,4,6,0,1,1,5,0,2,0,0,6,0,2,0,0,6,1,4,0,0,3,5,3,0,5,2,0,1,0
"loc2204",0,1,9,0,0,0,5,7,0,0,0,2,5,1,0,0,1,0,1,5,0,2,2,0,4,0,1,1,0,0,3,1,0,0,0,2,1,1,0,2,0,2,0,0,0,4,3,0,1,4,0,0,3,0,0,4,1,0,5,0,8,1,4,0,3,0,1,0,1,1,2,5,6,0,2,0,3,0,4,1,1,5,0,0,0,0,9,2,4,0,2,0,3,0,2,6,1,2,0,0
"loc2205",0,8,8,0,0,0,4,2,0,0,0,1,1,2,1,0,0,0,0,2,1,3,5,0,2,1,3,1,1,2,2,0,1,1,0,0,1,0,2,2,0,0,1,1,0,2,1,0,0,0,0,1,1,0,0,1,0,2,3,0,5,0,2,0,1,1,2,1,0,1,1,1,0,0,2,2,3,1,0,0,1,1,0,0,1,1,4,3,2,0,0,1,3,1,0,1,0,2,1,0
"loc2206",0,5,6,0,0,0,7,6,0,0,0,0,4,3,0,0,0,0,0,1,1,2,2,0,1,0,0,0,1,1,4,0,1,0,0,2,1,1,0,3,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,2,0,0,1,0,2,0,1,0,2,0,2,0,0,0,3,4,1,1,1,2,2,3,2,0,1,4,0,1,0,0,7,3,4,0,1,0,3,2,1,4,2,1,2,0
"loc2207",0,7,8,0,0,0,11,5,0,0,0,1,3,2,0,1,1,0,0,3,0,3,3,0,5,1,2,3,0,0,4,0,0,0,0,1,0,1,0,2,0,2,0,1,1,2,0,0,0,0,0,1,1,1,2,4,0,0,6,1,5,0,3,0,3,0,6,0,2,1,0,1,1,0,1,1,2,0,0,1,0,2,0,0,0,0,1,0,3,0,0,1,1,2,1,6,0,0,1,0
"loc2208",0,7,7,0,0,0,6,4,0,0,0,3,6,3,0,0,0,1,0,5,0,8,4,0,5,0,2,0,0,1,3,0,2,0,0,1,0,2,0,5,0,0,1,1,1,3,2,0,0,2,1,1,2,0,2,3,0,1,4,0,3,1,1,0,4,0,0,1,0,1,0,3,4,0,4,2,5,0,5,0,1,2,0,1,3,0,9,4,6,0,0,0,5,5,0,4,1,2,1,0
"loc2209",0,10,4,0,0,0,6,5,0,0,0,1,0,1,0,1,0,0,0,4,1,7,2,0,3,1,1,1,1,1,6,0,0,0,1,0,0,2,2,1,1,0,1,0,2,0,0,0,0,0,0,1,2,0,1,1,0,0,2,0,4,0,1,0,5,0,5,0,1,8,2,3,0,0,0,1,2,1,2,0,1,3,0,0,0,0,13,1,3,1,0,0,3,2,0,4,2,2,2,0
"loc2210",0,6,6,0,0,0,4,7,0,0,1,2,0,0,0,0,0,0,0,5,0,2,2,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,3,1,1,0,0,1,3,0,0,0,0,0,0,2,0,2,0,1,1,4,0,3,0,1,0,2,0,6,0,0,1,3,2,2,0,2,2,0,0,2,0,0,2,0,3,0,0,5,3,4,0,0,0,2,3,0,3,0,1,4,0
"loc2211",0,12,5,0,0,0,10,8,0,0,0,1,3,1,0,0,0,0,0,4,1,5,2,0,7,1,1,2,3,3,6,1,0,0,0,2,1,1,0,4,0,0,0,0,0,1,3,0,0,1,0,1,6,2,1,1,1,0,8,0,6,1,3,0,4,0,1,1,0,4,2,3,3,0,4,1,4,1,0,0,0,3,0,2,0,0,4,2,4,0,0,1,4,3,0,4,1,1,0,1
"loc2212",0,10,6,0,0,0,9,7,0,0,1,1,4,0,0,0,0,0,2,5,0,2,2,0,3,1,0,1,2,1,2,0,1,1,0,1,2,1,0,4,0,0,0,1,0,3,1,0,0,1,0,0,1,1,2,3,1,1,6,0,3,0,2,0,0,0,3,0,0,1,0,0,2,1,0,1,2,0,2,0,3,4,0,0,0,0,4,2,4,0,0,0,0,1,0,2,0,1,1,0
"loc2213",0,5,2,0,0,0,6,5,0,0,0,4,5,4,0,1,0,0,1,6,0,8,0,0,3,0,5,2,0,1,4,0,1,0,0,0,1,0,1,2,0,1,0,0,1,1,2,0,0,1,0,0,1,0,0,3,1,0,7,0,8,0,2,1,3,0,2,0,0,1,1,2,4,0,3,0,2,0,2,0,0,4,0,1,1,0,8,1,6,1,0,0,1,2,0,2,0,1,1,0
"loc2214",0,8,6,0,0,0,17,6,0,0,0,2,2,4,0,1,0,0,0,6,0,7,6,0,6,1,0,0,1,0,3,0,2,0,0,1,0,1,2,3,0,0,1,0,4,1,2,0,0,0,0,1,3,1,2,2,0,0,7,0,4,0,0,1,1,0,3,1,1,4,2,3,3,1,3,2,4,0,2,1,1,4,0,1,1,0,5,3,7,0,0,0,2,0,2,5,0,2,1,1
"loc2215",0,2,7,0,0,0,8,3,0,0,0,0,5,3,0,0,0,0,0,4,0,4,1,0,0,0,1,0,1,2,1,0,1,0,0,1,0,0,1,6,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,5,0,9,0,1,0,1,0,4,0,0,3,5,2,1,1,4,1,2,1,4,0,1,4,0,2,2,0,8,3,5,0,0,0,1,3,1,5,2,0,2,1
"loc2216",0,3,7,0,0,0,9,2,0,0,1,1,3,1,0,1,0,0,0,4,0,1,2,0,2,0,0,1,3,0,0,0,0,0,0,2,1,1,0,3,0,0,1,0,1,1,1,0,0,1,1,2,2,0,1,1,0,0,2,0,4,0,1,0,2,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,4,1,0,1,1,6,0,5,1,0,2,1,1,0,3,0,2,1,0
"loc2217",0,10,6,0,0,0,7,6,0,0,0,2,2,1,1,1,0,1,0,2,0,3,2,0,4,0,1,1,3,1,1,0,2,0,0,1,0,2,0,4,0,0,0,1,3,0,2,0,1,0,0,0,2,0,0,3,0,0,7,0,5,0,1,0,1,0,4,0,1,2,1,1,2,0,1,1,5,1,1,0,1,4,0,0,1,0,6,1,5,0,0,0,2,3,0,3,0,0,0,0
"loc2218",0,9,6,0,0,0,8,3,0,0,0,1,2,1,0,0,0,0,0,4,0,2,2,1,3,0,2,4,3,1,3,0,1,0,0,0,0,0,0,4,0,1,0,0,5,0,2,0,0,0,1,1,2,0,1,0,0,0,7,0,6,0,2,0,2,0,4,0,0,6,3,4,4,1,5,1,1,0,7,0,0,5,0,2,2,0,9,3,6,0,0,1,3,2,0,3,0,1,1,0
"loc2219",0,5,5,0,0,0,6,6,0,0,0,1,2,1,0,0,0,0,0,1,0,3,1,0,4,1,2,0,2,1,4,0,0,0,1,1,0,2,1,3,0,1,0,0,3,1,0,0,0,0,0,3,2,1,3,2,0,0,3,0,8,0,1,1,7,0,6,1,0,3,0,1,1,0,1,0,4,0,3,0,1,9,0,3,0,1,9,2,3,0,0,0,5,2,0,4,0,1,1,1
"loc2220",0,13,4,0,0,0,5,9,1,0,0,2,2,1,1,0,0,0,0,1,0,4,3,0,4,1,1,1,2,0,3,0,1,0,0,1,2,4,1,3,0,3,0,0,1,0,2,0,0,1,0,0,0,0,2,1,0,1,7,0,2,0,0,0,3,0,3,0,1,3,1,3,5,0,3,0,5,0,1,0,0,6,1,0,1,0,3,3,5,0,1,0,3,1,2,2,0,3,1,0
"loc2221",0,10,5,0,0,0,8,7,0,0,0,2,2,2,0,1,0,1,1,3,0,6,4,1,6,0,1,2,2,0,5,0,0,0,0,2,0,3,0,0,1,1,0,0,3,1,0,0,0,0,0,3,2,1,0,2,0,1,5,1,5,0,3,0,2,0,3,1,0,7,3,3,4,0,4,0,5,0,4,0,1,4,0,1,1,0,6,1,8,1,0,1,5,6,0,11,0,3,1,0
"loc2222",0,10,8,0,0,0,4,8,0,0,0,1,3,3,0,1,0,0,1,5,1,3,2,1,5,1,0,1,2,2,6,0,0,0,0,0,2,1,1,2,0,1,0,0,0,3,0,0,0,0,0,2,7,0,2,2,0,0,9,0,6,0,3,0,1,1,6,0,0,6,1,0,4,0,5,2,3,0,1,0,1,2,1,2,1,1,6,2,5,1,0,1,7,5,0,7,0,1,1,0
"loc2223",0,8,10,0,0,0,6,9,0,0,0,2,2,3,0,1,0,0,2,3,0,4,3,0,5,2,1,0,1,1,2,0,0,0,0,0,1,1,2,3,0,0,1,0,3,1,3,1,0,2,0,0,2,0,1,4,1,2,8,0,4,1,0,0,1,0,7,0,2,4,5,4,3,0,3,1,6,1,1,0,0,8,0,0,0,0,5,2,9,1,0,0,3,3,2,4,1,3,2,0
"loc2224",0,13,5,0,0,0,8,10,0,0,0,1,6,2,0,1,0,0,0,6,1,8,1,0,5,1,3,1,2,1,4,0,0,0,0,1,0,1,3,2,0,0,0,0,1,2,4,0,1,0,0,1,0,0,5,1,0,1,6,0,0,0,7,0,2,0,4,0,1,3,0,1,1,0,3,2,1,1,4,0,1,2,0,1,0,0,8,0,7,1,0,2,4,2,2,2,1,3,0,0
"loc2225",0,7,4,0,0,0,13,7,0,0,0,2,4,1,0,2,0,0,0,3,0,6,7,0,2,0,0,4,1,2,1,1,0,1,0,0,2,0,3,1,0,0,0,0,0,3,2,0,0,0,1,0,2,0,0,1,0,0,8,0,9,0,2,0,1,0,5,0,0,0,0,2,3,1,6,6,7,0,4,0,0,6,0,3,0,1,7,2,1,0,0,0,4,1,1,5,2,2,1,0
"loc2226",0,4,1,0,0,0,6,4,0,0,0,2,1,0,0,0,0,0,0,4,0,4,3,0,3,3,1,2,1,0,1,0,0,1,0,0,1,2,0,6,0,0,0,0,1,2,1,0,0,1,0,0,1,0,2,0,0,0,3,0,1,0,0,0,1,0,0,0,1,4,0,0,0,0,1,0,1,0,1,0,1,3,0,0,0,0,5,2,3,1,0,0,2,1,2,5,0,2,2,0
"loc2227",0,5,6,0,0,0,10,2,0,0,0,1,3,1,0,1,0,1,0,10,0,4,6,0,4,0,3,3,2,1,4,0,2,1,0,0,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,8,0,2,3,0,3,8,0,9,0,4,0,2,0,2,0,1,5,1,1,0,0,1,2,4,0,3,0,0,5,1,1,0,0,5,0,6,1,0,0,3,0,0,2,1,2,1,0
"loc2228",0,5,7,0,0,0,6,6,0,0,0,1,1,1,0,1,0,0,0,7,0,5,6,0,2,0,1,0,0,0,3,1,1,0,0,0,1,0,2,3,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,4,0,0,8,1,1,3,4,0,2,0,4,2,1,3,1,4,0,0,2,2,2,1,0,0,0,6,1,3,3,0,7,1,4,1,0,0,1,3,1,4,0,1,2,0
"loc2229",0,14,8,0,0,0,9,7,0,0,0,2,2,0,0,0,0,0,0,7,0,7,7,0,1,0,0,1,1,2,4,0,0,0,0,3,0,0,0,5,0,0,0,0,3,1,1,1,0,1,0,0,6,0,2,4,1,1,3,0,6,0,3,0,1,0,5,1,1,0,4,2,1,0,1,2,4,0,2,0,1,4,0,0,1,1,7,3,3,0,0,1,0,2,1,4,0,2,1,0
"loc2230",0,5,6,0,0,0,4,6,0,1,0,0,2,3,0,0,1,0,1,4,0,3,3,0,2,0,2,3,0,3,1,0,2,0,1,0,2,2,1,2,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,2,0,4,0,3,0,1,0,2,1,2,4,0,0,1,0,1,0,2,1,1,0,3,4,0,2,0,0,3,0,6,0,0,0,0,2,0,2,0,0,2,0
"loc2231",0,9,5,0,0,0,8,7,0,0,1,0,1,1,0,0,0,0,1,6,0,3,6,0,3,0,0,0,1,3,2,0,0,0,0,2,0,1,0,1,0,0,0,0,2,2,1,0,0,1,0,1,1,1,1,1,0,0,5,0,4,0,2,0,1,0,1,0,0,5,0,1,2,0,2,1,1,0,3,0,0,4,0,1,0,0,5,1,5,0,0,0,4,1,3,4,0,0,1,0
"loc2232",0,12,7,0,0,0,15,10,1,0,0,2,3,4,0,0,0,0,0,7,0,4,4,0,3,2,2,2,1,2,2,0,1,0,0,0,0,2,2,2,0,2,0,1,1,1,4,0,0,0,1,1,3,1,2,3,0,0,6,0,9,1,1,0,3,0,4,0,2,1,2,3,4,0,3,3,6,0,4,0,0,4,0,1,0,0,5,3,4,2,0,0,1,3,0,5,0,2,0,0
"loc2233",0,10,6,0,0,0,2,3,0,0,1,0,2,1,0,1,1,0,2,6,0,3,3,1,4,1,1,1,1,0,3,0,0,1,0,0,0,1,0,4,0,0,0,1,2,1,1,0,0,1,0,0,5,0,1,3,0,1,8,0,4,0,1,0,2,0,3,1,1,3,1,3,1,0,1,0,3,0,3,1,0,5,0,0,0,0,4,3,2,0,0,0,3,0,1,5,0,0,0,0
"loc2234",0,9,4,0,0,0,6,6,0,0,1,0,7,2,0,1,0,1,1,4,0,4,4,0,2,1,3,1,2,0,1,0,2,0,0,1,0,3,0,0,1,0,1,0,2,0,2,0,0,0,0,0,1,0,1,1,0,1,6,0,8,2,3,0,2,0,6,0,2,2,2,2,0,0,1,1,2,2,2,0,1,3,0,1,0,0,7,1,5,0,0,1,1,0,1,1,1,2,1,0
"loc2235",0,10,7,0,0,0,10,4,0,0,0,1,6,2,0,0,0,0,0,6,0,5,2,0,3,0,2,2,1,1,5,0,0,0,1,2,0,0,2,4,0,0,1,0,2,2,2,1,0,1,0,3,2,0,1,4,0,0,4,0,2,0,0,0,1,0,3,1,0,1,1,1,1,0,3,0,3,1,2,0,1,3,0,2,1,0,4,3,2,1,1,0,1,5,1,6,1,2,0,0
"loc2236",0,4,3,0,0,0,7,3,0,0,0,0,1,0,1,1,0,0,0,2,0,3,5,0,3,0,1,1,1,1,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,2,0,1,0,6,2,1,2,2,3,1,0,1,0,2,1,0,0,1,2,0,1,0,0,4,2,5,0,0,2,0,2,0,0,0,1,1,1
"loc2237",0,7,6,0,0,0,7,3,0,0,0,1,3,1,1,0,0,0,1,2,0,2,3,0,3,0,2,0,1,0,2,2,2,0,1,0,3,2,0,3,0,2,0,0,3,1,0,0,0,0,1,0,3,1,1,1,0,1,7,1,4,0,2,0,1,0,6,1,0,3,1,0,1,0,2,0,2,0,1,0,2,3,0,0,1,0,4,4,3,1,0,2,1,6,2,5,0,0,0,0
"loc2238",0,13,15,0,0,0,10,4,0,0,0,1,1,0,1,3,1,0,0,6,0,3,2,0,5,0,1,1,2,2,3,0,2,0,1,5,0,1,2,3,0,0,1,0,1,0,3,0,0,1,0,2,4,1,2,0,0,0,7,0,5,1,7,0,6,0,3,1,3,1,3,2,0,0,1,2,5,2,4,1,3,3,0,2,0,0,9,4,6,1,0,1,0,1,1,6,0,2,2,0
"loc2239",0,8,8,0,0,0,14,12,0,0,0,5,4,1,0,0,1,0,2,2,2,9,6,0,7,0,0,1,1,2,6,0,2,0,0,0,0,0,1,3,0,1,0,0,2,0,2,0,0,0,0,2,1,1,1,2,1,2,7,0,3,1,3,0,0,0,10,0,1,1,2,2,3,0,2,1,2,0,1,0,1,3,1,3,1,0,6,3,8,1,0,1,1,4,1,7,0,1,1,0
